IRI,first_name,last_name
http://www.gra.fo/publication/Angelo_Montanari,Angelo,Montanari
http://www.gra.fo/publication/Allen_R__Hanson,Allen R.,Hanson
http://www.gra.fo/publication/Ruth_Silverman,Ruth,Silverman
http://www.gra.fo/publication/Barbara_Starr,Barbara,Starr
http://www.gra.fo/publication/Harpreet_S__Sawhney,Harpreet S.,Sawhney
http://www.gra.fo/publication/Mike_Ward,Mike,Ward
http://www.gra.fo/publication/Pentti_Marttiin,Pentti,Marttiin
http://www.gra.fo/publication/David_Maier_____,David Maier,0001
http://www.gra.fo/publication/Nectaria_Tryfona,Nectaria,Tryfona
http://www.gra.fo/publication/Donald_N__Streeter,Donald N.,Streeter
http://www.gra.fo/publication/Francisco_Mata,Francisco,Mata
http://www.gra.fo/publication/Arun_K__Thakore,Arun K.,Thakore
http://www.gra.fo/publication/Claire_L__Green,Claire L.,Green
http://www.gra.fo/publication/Mike_Higgs,Mike,Higgs
http://www.gra.fo/publication/Thomas_Bauer,Thomas,Bauer
http://www.gra.fo/publication/Jeffrey_D__Ullman,Jeffrey D.,Ullman
http://www.gra.fo/publication/D__Baer,D.,Baer
http://www.gra.fo/publication/Rodrigo_Flores,Rodrigo,Flores
http://www.gra.fo/publication/Allen_Reiter,Allen,Reiter
http://www.gra.fo/publication/Narayanan_Shivakumar,Narayanan,Shivakumar
http://www.gra.fo/publication/Ralf_Detlef_Kutsche,Ralf-Detlef,Kutsche
http://www.gra.fo/publication/Diane_Greene,Diane,Greene
http://www.gra.fo/publication/Suzanne_Fortier,Suzanne,Fortier
http://www.gra.fo/publication/Monica_D__Barback,Monica D.,Barback
http://www.gra.fo/publication/Stephen_Fickas,Stephen,Fickas
http://www.gra.fo/publication/Rolf_Klein,Rolf,Klein
http://www.gra.fo/publication/Charles_H__Burris,Charles H.,Burris
http://www.gra.fo/publication/Adi_Shamir,Adi,Shamir
http://www.gra.fo/publication/Anneke_Kleppe,Anneke,Kleppe
http://www.gra.fo/publication/Keith_Decker,Keith,Decker
http://www.gra.fo/publication/Krishnakumar_R__Nair,Krishnakumar R.,Nair
http://www.gra.fo/publication/Raymond_Turner,Raymond,Turner
http://www.gra.fo/publication/Gwobaw_Wu,Gwobaw,Wu
http://www.gra.fo/publication/L__A__Klimko,L. A.,Klimko
http://www.gra.fo/publication/Jérôme_Chailloux,Jérôme,Chailloux
http://www.gra.fo/publication/Richard_A__Frost,Richard A.,Frost
http://www.gra.fo/publication/James_A__Thom,James A.,Thom
http://www.gra.fo/publication/G__David_Ripley,G. David,Ripley
http://www.gra.fo/publication/Catherine_Lassez,Catherine,Lassez
http://www.gra.fo/publication/Lee_L__Gremillion,Lee L.,Gremillion
http://www.gra.fo/publication/Stephen_Milliner,Stephen,Milliner
http://www.gra.fo/publication/Thomas_P__Pole,Thomas P.,Pole
http://www.gra.fo/publication/Anne_P__Massey,Anne P.,Massey
http://www.gra.fo/publication/Brian_W__Unger,Brian W.,Unger
http://www.gra.fo/publication/George_Panagopoulos,George,Panagopoulos
http://www.gra.fo/publication/Mark_Coyle,Mark,Coyle
http://www.gra.fo/publication/Edward_A__Stohr,Edward A.,Stohr
http://www.gra.fo/publication/Chun_Wu_Roger_Leng,Chun-Wu Roger,Leng
http://www.gra.fo/publication/David_A__Patterson,David A.,Patterson
http://www.gra.fo/publication/Wassili_Kazakos,Wassili,Kazakos
http://www.gra.fo/publication/V__L__Nguyen,V. L.,Nguyen
http://www.gra.fo/publication/James_W__Brunt,James W.,Brunt
http://www.gra.fo/publication/M__Michels,M.,Michels
http://www.gra.fo/publication/Jordan_B__Pollack,Jordan B.,Pollack
http://www.gra.fo/publication/U__Prädel,U.,Prädel
http://www.gra.fo/publication/Virginia_E__Barker,Virginia E.,Barker
http://www.gra.fo/publication/Azriel_Rosenfeld,Azriel,Rosenfeld
http://www.gra.fo/publication/James_W__Thomas,James W.,Thomas
http://www.gra.fo/publication/Federico_Barbic,Federico,Barbic
http://www.gra.fo/publication/Mark_Blakey,Mark,Blakey
http://www.gra.fo/publication/Jun_Tae_Kim,Jun-Tae,Kim
http://www.gra.fo/publication/Toni_Bollinger,Toni,Bollinger
http://www.gra.fo/publication/Kiyoshi_Kurokawa,Kiyoshi,Kurokawa
http://www.gra.fo/publication/Ellen_Borison,Ellen,Borison
http://www.gra.fo/publication/Florian_Martin_____,Florian Martin,0001
http://www.gra.fo/publication/V__Ashok,V.,Ashok
http://www.gra.fo/publication/Christophe_Damier,Christophe,Damier
http://www.gra.fo/publication/J__C__Jacquemin,J. C.,Jacquemin
http://www.gra.fo/publication/James_W__Cooper,James W.,Cooper
http://www.gra.fo/publication/Robert_V__Baron,Robert V.,Baron
http://www.gra.fo/publication/Colette_M__Donnelly,Colette M.,Donnelly
http://www.gra.fo/publication/George_Papageorgiou,George,Papageorgiou
http://www.gra.fo/publication/Paul_E__van_der_Vet,Paul E. van der,Vet
http://www.gra.fo/publication/Hugh_E__Williams,Hugh E.,Williams
http://www.gra.fo/publication/Fumitake_Inada,Fumitake,Inada
http://www.gra.fo/publication/Sherri_G__Menees,Sherri G.,Menees
http://www.gra.fo/publication/Donna_Harman,Donna,Harman
http://www.gra.fo/publication/J__Daniel_Couger,J. Daniel,Couger
http://www.gra.fo/publication/Viviane_Crestana_Taube,Viviane,Crestana-Taube
http://www.gra.fo/publication/A__Traupe,A.,Traupe
http://www.gra.fo/publication/Hans_Tebra,Hans,Tebra
http://www.gra.fo/publication/Yeh_Heng_Sheng,Yeh-Heng,Sheng
http://www.gra.fo/publication/Trevor_Hopkins,Trevor,Hopkins
http://www.gra.fo/publication/Randall_Davis,Randall,Davis
http://www.gra.fo/publication/Pierre_Bessière,Pierre,Bessière
http://www.gra.fo/publication/Bing_Chao_Huang,Bing-Chao,Huang
http://www.gra.fo/publication/Richard_M__Keller,Richard M.,Keller
http://www.gra.fo/publication/Gerhard_Brewka,Gerhard,Brewka
http://www.gra.fo/publication/Robert_H__Sloan,Robert H.,Sloan
http://www.gra.fo/publication/Mavis_K__Lee,Mavis K.,Lee
http://www.gra.fo/publication/Gulrukh_Ahanger,Gulrukh,Ahanger
http://www.gra.fo/publication/W__Teich,W.,Teich
http://www.gra.fo/publication/Rogério_Drummond,Rogério,Drummond
http://www.gra.fo/publication/Andreas_Birrer,Andreas,Birrer
http://www.gra.fo/publication/Simon_J__Lai,Simon J.,Lai
http://www.gra.fo/publication/Duen_Ren_Liu,Duen-Ren,Liu
http://www.gra.fo/publication/Gerald_Ehmayer,Gerald,Ehmayer
http://www.gra.fo/publication/María_Virginia_Mauco,María Virginia,Mauco
http://www.gra.fo/publication/M__Al_Suwaiyel,M.,Al-Suwaiyel
http://www.gra.fo/publication/Joseph_K__Kearney,Joseph K.,Kearney
http://www.gra.fo/publication/Lincoln_Stein,Lincoln,Stein
http://www.gra.fo/publication/Jörg_Kreiker,Jörg,Kreiker
http://www.gra.fo/publication/Oskari_Heinonen,Oskari,Heinonen
http://www.gra.fo/publication/Bradley_N__Miller,Bradley N.,Miller
http://www.gra.fo/publication/Pat_Helland,Pat,Helland
http://www.gra.fo/publication/Christopher_N__G__Dampney,Christopher N. G.,Dampney
http://www.gra.fo/publication/Mary_Pat_Reeve,Mary Pat,Reeve
http://www.gra.fo/publication/Arvin_Park,Arvin,Park
http://www.gra.fo/publication/Jeffrey_S__Dean,Jeffrey S.,Dean
http://www.gra.fo/publication/Shi_Ping_Hsu,Shi-Ping,Hsu
http://www.gra.fo/publication/James_Allan,James,Allan
http://www.gra.fo/publication/Jean_Gordon,Jean,Gordon
http://www.gra.fo/publication/Muralidhar_Subramanian,Muralidhar,Subramanian
http://www.gra.fo/publication/A__B__Stephens,A. B.,Stephens
http://www.gra.fo/publication/Hongbo_Du,Hongbo,Du
http://www.gra.fo/publication/Carrie_Beam,Carrie,Beam
http://www.gra.fo/publication/Anthony_Bolmarcich,Anthony,Bolmarcich
http://www.gra.fo/publication/W__Richards_Adrion,W. Richards,Adrion
http://www.gra.fo/publication/Dimitra_Vista,Dimitra,Vista
http://www.gra.fo/publication/Ross_N__Williams,Ross N.,Williams
http://www.gra.fo/publication/Sheldon_J__Finkelstein,Sheldon J.,Finkelstein
http://www.gra.fo/publication/George_Samaras,George,Samaras
http://www.gra.fo/publication/Arnold_W__M__Smeulders,Arnold W. M.,Smeulders
http://www.gra.fo/publication/Ilchoo_Chung,Ilchoo,Chung
http://www.gra.fo/publication/James_F__Cunningham,James F.,Cunningham
http://www.gra.fo/publication/Ricardo_A__Baeza_Yates,Ricardo A.,Baeza-Yates
http://www.gra.fo/publication/E__Henry_Beitz,E. Henry,Beitz
http://www.gra.fo/publication/John_S__Keen,John S.,Keen
http://www.gra.fo/publication/Madalene_Spezialetti,Madalene,Spezialetti
http://www.gra.fo/publication/Paul_Resnick,Paul,Resnick
http://www.gra.fo/publication/Thomas_M__Niccum,Thomas M.,Niccum
http://www.gra.fo/publication/Lawrence_A__Bjork_Jr_,Lawrence A. Bjork,Jr.
http://www.gra.fo/publication/Robert_G__Raskin,Robert G.,Raskin
http://www.gra.fo/publication/G__Barcaroli,G.,Barcaroli
http://www.gra.fo/publication/Raymond_Fadous,Raymond,Fadous
http://www.gra.fo/publication/Ling_Bian,Ling,Bian
http://www.gra.fo/publication/Michael_Zakharyaschev,Michael,Zakharyaschev
http://www.gra.fo/publication/Jens_Lechtenbörger,Jens,Lechtenbörger
http://www.gra.fo/publication/Ernest_Davis,Ernest,Davis
http://www.gra.fo/publication/James_Laudon,James,Laudon
http://www.gra.fo/publication/Pankaj_K__Agarwal,Pankaj K.,Agarwal
http://www.gra.fo/publication/Rasa_Bliujute,Rasa,Bliujute
http://www.gra.fo/publication/Jung_Wan_Cho,Jung Wan,Cho
http://www.gra.fo/publication/N__Tokuda,N.,Tokuda
http://www.gra.fo/publication/Mark_Ryan,Mark,Ryan
http://www.gra.fo/publication/Mary_Anne_Williams,Mary-Anne,Williams
http://www.gra.fo/publication/Marjan_Hericko,Marjan,Hericko
http://www.gra.fo/publication/Kaushal_Dalal,Kaushal,Dalal
http://www.gra.fo/publication/Brian_N__Wylie,Brian N.,Wylie
http://www.gra.fo/publication/Dan_Geiger,Dan,Geiger
http://www.gra.fo/publication/Andreas_Podelski,Andreas,Podelski
http://www.gra.fo/publication/Paul_Walton_Purdom_Jr_,Paul Walton Purdom,Jr.
http://www.gra.fo/publication/Lennert_Sloth,Lennert,Sloth
http://www.gra.fo/publication/Reijo_Sulonen,Reijo,Sulonen
http://www.gra.fo/publication/Niu_Duan,Niu,Duan
http://www.gra.fo/publication/Meng_Huang_Lee,Meng-Huang,Lee
http://www.gra.fo/publication/Bo_Zhou,Bo,Zhou
http://www.gra.fo/publication/Tadashi_Ohmori,Tadashi,Ohmori
http://www.gra.fo/publication/Franco_Barbanera,Franco,Barbanera
http://www.gra.fo/publication/Gi_Chul_Yang,Gi-Chul,Yang
http://www.gra.fo/publication/Benjamin_P__Berman,Benjamin P.,Berman
http://www.gra.fo/publication/Daniel_Rios_Zertuche,Daniel,Rios-Zertuche
http://www.gra.fo/publication/Simone_Santini,Simone,Santini
http://www.gra.fo/publication/Richard_J__Feiertag,Richard J.,Feiertag
http://www.gra.fo/publication/Vera_Choi,Vera,Choi
http://www.gra.fo/publication/Andrew_J__Worth,Andrew J.,Worth
http://www.gra.fo/publication/John_P__Nearhos,John P.,Nearhos
http://www.gra.fo/publication/Steve_J__Young,Steve J.,Young
http://www.gra.fo/publication/Georg_Kösters,Georg,Kösters
http://www.gra.fo/publication/Sang_Lyul_Min,Sang Lyul,Min
http://www.gra.fo/publication/Stefan_Langenfeld,Stefan,Langenfeld
http://www.gra.fo/publication/E__V__van_Mulligen,E. V. van,Mulligen
http://www.gra.fo/publication/John_Borgelt,John,Borgelt
http://www.gra.fo/publication/Peter_K__Pearson,Peter K.,Pearson
http://www.gra.fo/publication/Daniel_Kudenko,Daniel,Kudenko
http://www.gra.fo/publication/Maciej_Zakrzewicz,Maciej,Zakrzewicz
http://www.gra.fo/publication/Jack_Gelfand,Jack,Gelfand
http://www.gra.fo/publication/Venkateswarlu_Kolluri,Venkateswarlu,Kolluri
http://www.gra.fo/publication/S__Diane_Smith,S. Diane,Smith
http://www.gra.fo/publication/Solomon_Eyal_Shimony,Solomon Eyal,Shimony
http://www.gra.fo/publication/Chia_Hoang_Lee,Chia-Hoang,Lee
http://www.gra.fo/publication/Mark_Crovella,Mark,Crovella
http://www.gra.fo/publication/Jason_Catlett,Jason,Catlett
http://www.gra.fo/publication/King_sun_Fu,King-sun,Fu
http://www.gra.fo/publication/Xiaoming_Zhao,Xiaoming,Zhao
http://www.gra.fo/publication/Gerhard_J__Woeginger,Gerhard J.,Woeginger
http://www.gra.fo/publication/Jean_Pierre_Banâtre,Jean-Pierre,Banâtre
http://www.gra.fo/publication/Tsun_S__Chow,Tsun S.,Chow
http://www.gra.fo/publication/Earl_F__Ecklund_Jr_,Earl F. Ecklund,Jr.
http://www.gra.fo/publication/Peter_Triantafillou,Peter,Triantafillou
http://www.gra.fo/publication/John_Reeve,John,Reeve
http://www.gra.fo/publication/Joan_Feigenbaum,Joan,Feigenbaum
http://www.gra.fo/publication/Ganesan_Gopal,Ganesan,Gopal
http://www.gra.fo/publication/Christos_H__Papadimitriou,Christos H.,Papadimitriou
http://www.gra.fo/publication/Wolfgang_Reif,Wolfgang,Reif
http://www.gra.fo/publication/Timothy_C__Bell,Timothy C.,Bell
http://www.gra.fo/publication/Hein_M__Veenhof,Hein M.,Veenhof
http://www.gra.fo/publication/Rani_A__Saad,Rani A.,Saad
http://www.gra.fo/publication/C__Thomas_Wilkes,C. Thomas,Wilkes
http://www.gra.fo/publication/Robert_Wrembel,Robert,Wrembel
http://www.gra.fo/publication/Anne_Brink,Anne,Brink
http://www.gra.fo/publication/John_Krogstie,John,Krogstie
http://www.gra.fo/publication/Fred_L__Wurden,Fred L.,Wurden
http://www.gra.fo/publication/Peyyun_Peggy_Li,Peyyun Peggy,Li
http://www.gra.fo/publication/Kowtha_Murthy,Kowtha,Murthy
http://www.gra.fo/publication/Jerry_Nolte,Jerry,Nolte
http://www.gra.fo/publication/Patrick_E__O_Neil,Patrick E.,O'Neil
http://www.gra.fo/publication/Alan_R__Hevner,Alan R.,Hevner
http://www.gra.fo/publication/Mati_Golani,Mati,Golani
http://www.gra.fo/publication/John_N__Hooker,John N.,Hooker
http://www.gra.fo/publication/Bette_L__Warren,Bette L.,Warren
http://www.gra.fo/publication/Michaël_Petit,Michaël,Petit
http://www.gra.fo/publication/Sridhar_Hannenhalli,Sridhar,Hannenhalli
http://www.gra.fo/publication/Patrizia_Santa,Patrizia,Santa
http://www.gra.fo/publication/R__J__Peterson,R. J.,Peterson
http://www.gra.fo/publication/Paul_D__Amer,Paul D.,Amer
http://www.gra.fo/publication/Etienne_E__Kerre,Etienne E.,Kerre
http://www.gra.fo/publication/Michael_J__Freiling,Michael J.,Freiling
http://www.gra.fo/publication/Anne_Rose,Anne,Rose
http://www.gra.fo/publication/Jean_Claude_Mamou,Jean-Claude,Mamou
http://www.gra.fo/publication/David_Pierce,David,Pierce
http://www.gra.fo/publication/Azer_Bestavros,Azer,Bestavros
http://www.gra.fo/publication/Ming_Syan_Chen,Ming-Syan,Chen
http://www.gra.fo/publication/Nobuaki_Kawato,Nobuaki,Kawato
http://www.gra.fo/publication/Gregory_R__Olsen,Gregory R.,Olsen
http://www.gra.fo/publication/Thomas_Tesch,Thomas,Tesch
http://www.gra.fo/publication/Toshiaki_Takewaki,Toshiaki,Takewaki
http://www.gra.fo/publication/J__D__Patrick,J. D.,Patrick
http://www.gra.fo/publication/Bernd_Owsnicki_Klewe,Bernd,Owsnicki-Klewe
http://www.gra.fo/publication/Richard_D__Schlichting,Richard D.,Schlichting
http://www.gra.fo/publication/Victor_Wu,Victor,Wu
http://www.gra.fo/publication/Jie_Wu_____,Jie Wu,0001
http://www.gra.fo/publication/Per_Åke_Larson,Per-Åke,Larson
http://www.gra.fo/publication/Jack_L__Lo,Jack L.,Lo
http://www.gra.fo/publication/Craig_Stanfill,Craig,Stanfill
http://www.gra.fo/publication/Martin_Nilsson,Martin,Nilsson
http://www.gra.fo/publication/Stefan_Deßloch,Stefan,Deßloch
http://www.gra.fo/publication/K__Thadani,K.,Thadani
http://www.gra.fo/publication/Nicholas_Asher,Nicholas,Asher
http://www.gra.fo/publication/Gustavo_Rossi,Gustavo,Rossi
http://www.gra.fo/publication/Ming_Yang_Kao,Ming-Yang,Kao
http://www.gra.fo/publication/Kouichi_Yasutake,Kouichi,Yasutake
http://www.gra.fo/publication/Yuval_Rabani,Yuval,Rabani
http://www.gra.fo/publication/Seth_Cohen,Seth,Cohen
http://www.gra.fo/publication/Vasilis_Vassalos,Vasilis,Vassalos
http://www.gra.fo/publication/Lothar_Baum,Lothar,Baum
http://www.gra.fo/publication/Lauren_A__Mayes,Lauren A.,Mayes
http://www.gra.fo/publication/Keith_A__Smith,Keith A.,Smith
http://www.gra.fo/publication/L__Aguilar,L.,Aguilar
http://www.gra.fo/publication/Kia_Chek_Phua,Kia Chek,Phua
http://www.gra.fo/publication/A__Diekmann,A.,Diekmann
http://www.gra.fo/publication/Barbara_Hayes_Roth,Barbara,Hayes-Roth
http://www.gra.fo/publication/Jing_Wu,Jing,Wu
http://www.gra.fo/publication/Sheau_Dong_Lang,Sheau-Dong,Lang
http://www.gra.fo/publication/Harald_Huber,Harald,Huber
http://www.gra.fo/publication/Keith_O__Geddes,Keith O.,Geddes
http://www.gra.fo/publication/Ido_Dagan,Ido,Dagan
http://www.gra.fo/publication/Denis_Lee_____,Denis Lee,0001
http://www.gra.fo/publication/Hervé_Gallaire,Hervé,Gallaire
http://www.gra.fo/publication/Michelle_Q__Wang_Baldonado,Michelle Q. Wang,Baldonado
http://www.gra.fo/publication/Roger_Kumpf,Roger,Kumpf
http://www.gra.fo/publication/K__C__Morris,K. C.,Morris
http://www.gra.fo/publication/Bernard_Nudel,Bernard,Nudel
http://www.gra.fo/publication/R__P__Zimmerman,R. P.,Zimmerman
http://www.gra.fo/publication/Jean_Noël_Meunier,Jean-Noël,Meunier
http://www.gra.fo/publication/Thomas_Räuchle,Thomas,Räuchle
http://www.gra.fo/publication/Xuhua_Liu,Xuhua,Liu
http://www.gra.fo/publication/Stan_Jarzabek,Stan,Jarzabek
http://www.gra.fo/publication/D__Gelatt_Jr_,D. Gelatt,Jr.
http://www.gra.fo/publication/Jutta_A__Mülle,Jutta A.,Mülle
http://www.gra.fo/publication/Stan_Sclaroff,Stan,Sclaroff
http://www.gra.fo/publication/H__C__Lui,H. C.,Lui
http://www.gra.fo/publication/Holly_K__Grossetta_Nardini,Holly K. Grossetta,Nardini
http://www.gra.fo/publication/Nobuo_Ohbo,Nobuo,Ohbo
http://www.gra.fo/publication/Raymond_Klefstad,Raymond,Klefstad
http://www.gra.fo/publication/Peter_Clark,Peter,Clark
http://www.gra.fo/publication/Brad_A__Myers,Brad A.,Myers
http://www.gra.fo/publication/Brian_Henderson_Sellers,Brian,Henderson-Sellers
http://www.gra.fo/publication/Sergio_Greco,Sergio,Greco
http://www.gra.fo/publication/Marco_Carrer,Marco,Carrer
http://www.gra.fo/publication/Michalis_Vazirgiannis,Michalis,Vazirgiannis
http://www.gra.fo/publication/Thomas_P__Murtagh,Thomas P.,Murtagh
http://www.gra.fo/publication/Ron_Dolin,Ron,Dolin
http://www.gra.fo/publication/Petri_Myllymäki,Petri,Myllymäki
http://www.gra.fo/publication/T__Ludwig,T.,Ludwig
http://www.gra.fo/publication/Klara_Kedem,Klara,Kedem
http://www.gra.fo/publication/William_T__Alsbrooks,William T.,Alsbrooks
http://www.gra.fo/publication/David_Detlefs,David,Detlefs
http://www.gra.fo/publication/Pierre_America,Pierre,America
http://www.gra.fo/publication/Hagit_Attiya,Hagit,Attiya
http://www.gra.fo/publication/Evan_P__Harris,Evan P.,Harris
http://www.gra.fo/publication/David_Billard,David,Billard
http://www.gra.fo/publication/Andreas_Zeller,Andreas,Zeller
http://www.gra.fo/publication/Ron_Weber,Ron,Weber
http://www.gra.fo/publication/Weimin_Yu,Weimin,Yu
http://www.gra.fo/publication/Thomas_Schwentick,Thomas,Schwentick
http://www.gra.fo/publication/Valerie_King,Valerie,King
http://www.gra.fo/publication/Jun_ichi_Miyao,Jun'ichi,Miyao
http://www.gra.fo/publication/Matti_Nykänen,Matti,Nykänen
http://www.gra.fo/publication/D__E__Gold,D. E.,Gold
http://www.gra.fo/publication/Bruce_A__Draper,Bruce A.,Draper
http://www.gra.fo/publication/Jean_Henrard,Jean,Henrard
http://www.gra.fo/publication/Pedro_M__Gualandi,Pedro M.,Gualandi
http://www.gra.fo/publication/Helmut_Schmidt,Helmut,Schmidt
http://www.gra.fo/publication/Bei_tseng_Chu,Bei-tseng,Chu
http://www.gra.fo/publication/Gerda_Thieler_Mevissen,Gerda,Thieler-Mevissen
http://www.gra.fo/publication/D__M__Tolbert,D. M.,Tolbert
http://www.gra.fo/publication/Stig_Berild,Stig,Berild
http://www.gra.fo/publication/George_E__Heidorn,George E.,Heidorn
http://www.gra.fo/publication/Chris_Warack,Chris,Warack
http://www.gra.fo/publication/Randy_Appleton,Randy,Appleton
http://www.gra.fo/publication/Kevin_S__Beyer,Kevin S.,Beyer
http://www.gra.fo/publication/Charu_C__Aggarwal,Charu C.,Aggarwal
http://www.gra.fo/publication/Anne_Dardenne,Anne,Dardenne
http://www.gra.fo/publication/Eugene_W__Stark,Eugene W.,Stark
http://www.gra.fo/publication/Fred_Damerau,Fred,Damerau
http://www.gra.fo/publication/Neel_Sundaresan,Neel,Sundaresan
http://www.gra.fo/publication/Xiaolin_Du,Xiaolin,Du
http://www.gra.fo/publication/Christian_Braun_____,Christian Braun,0003
http://www.gra.fo/publication/P__Srinivas,P.,Srinivas
http://www.gra.fo/publication/Ronald_I__Becker,Ronald I.,Becker
http://www.gra.fo/publication/Thomas_Rist,Thomas,Rist
http://www.gra.fo/publication/Günther_Stiege,Günther,Stiege
http://www.gra.fo/publication/Tito_Pena,Tito,Pena
http://www.gra.fo/publication/Benjamin_Hurwitz,Benjamin,Hurwitz
http://www.gra.fo/publication/Christine_Reck,Christine,Reck
http://www.gra.fo/publication/K__Brown,K.,Brown
http://www.gra.fo/publication/Kunihiko_Hiraishi,Kunihiko,Hiraishi
http://www.gra.fo/publication/Kevin_J__Compton,Kevin J.,Compton
http://www.gra.fo/publication/Hans_Janssens,Hans,Janssens
http://www.gra.fo/publication/T__A__Malyuta,T. A.,Malyuta
http://www.gra.fo/publication/Wendy_Tan,Wendy,Tan
http://www.gra.fo/publication/John_D__Spragins,John D.,Spragins
http://www.gra.fo/publication/Liz_Sonenberg,Liz,Sonenberg
http://www.gra.fo/publication/Tom_Rando,Tom,Rando
http://www.gra.fo/publication/Philipp_A__Heuberger,Philipp A.,Heuberger
http://www.gra.fo/publication/Burton_Rosenberg,Burton,Rosenberg
